date,kod_useku,POP_CELKEM,pop_rezidentska,pop_vlastnicka,pop_abonentska,pop_prenosna,pop_carsharing,pop_ekologicka,pop_ostatni,pop_socialni
2021-02-28,P6-1537,2,1,0,0,0,0,0,0,1
2021-02-28,P6-1538,8,4,0,0,0,0,1,0,3
2021-02-28,P6-1540,5,3,0,0,0,0,0,0,2
2021-02-28,P6-1542,64,41,2,1,0,0,0,0,20
2021-02-28,P6-1543,60,37,0,3,0,0,0,0,20
2021-02-28,P6-1544,14,5,1,1,0,0,0,0,7
2021-02-28,P6-1545,10,5,0,1,0,0,0,0,4
2021-02-28,P6-1546,4,2,0,0,0,0,1,0,1
2021-02-28,P6-1547,4,2,0,0,0,0,1,0,1
2021-02-28,P6-1548,16,10,1,0,0,0,0,0,5
2021-02-28,P6-1549,17,11,0,0,0,0,0,0,6
2021-02-28,P6-1551,18,12,1,1,0,0,0,0,4
2021-02-28,P6-1552,14,9,0,0,0,0,0,0,5
2021-02-28,P6-1553,13,9,0,0,0,0,0,0,4
2021-02-28,P6-1554,8,2,0,0,0,0,1,0,5
2021-02-28,P6-1555,3,2,0,0,0,0,0,0,1
2021-02-28,P6-1556,26,15,1,1,0,0,0,0,9
2021-02-28,P6-1557,19,13,0,2,0,0,1,0,3
2021-02-28,P6-1558,19,9,0,2,0,0,0,0,8
2021-02-28,P6-1561,4,0,0,4,0,0,0,0,0
2021-02-28,P6-1562,3,3,0,0,0,0,0,0,0
2021-02-28,P6-1564,6,3,0,0,0,0,0,0,3
2021-02-28,P6-1565,11,8,0,0,0,0,0,0,3
2021-02-28,P6-1566,14,8,0,0,0,0,0,0,6
2021-02-28,P6-1568,14,6,0,1,0,0,0,0,7
2021-02-28,P6-1569,4,4,0,0,0,0,0,0,0
2021-02-28,P6-1570,33,24,0,3,0,0,1,0,5
2021-02-28,P6-1571,4,3,0,1,0,0,0,0,0
2021-02-28,P6-1572,1,1,0,0,0,0,0,0,0
2021-02-28,P6-1573,2,2,0,0,0,0,0,0,0
2021-02-28,P6-1574,6,5,0,0,0,0,0,0,1
2021-02-28,P6-1575,146,117,2,1,0,0,2,0,24
2021-02-28,P6-1576,7,2,0,3,0,0,0,0,2
2021-02-28,P6-1577,1,0,0,1,0,0,0,0,0
2021-02-28,P6-1579,11,7,0,0,0,0,0,0,4
2021-02-28,P6-1580,43,33,0,0,0,0,0,0,10
2021-02-28,P6-1582,156,101,0,3,0,0,0,0,52
2021-02-28,P6-1583,141,92,0,3,0,0,0,0,46
2021-02-28,P6-1586,141,83,1,0,0,0,1,0,56
2021-02-28,P6-1587,23,19,0,0,0,0,0,0,4
2021-02-28,P6-1588,49,38,0,1,0,0,0,0,10
2021-02-28,P6-1589,18,12,0,0,0,0,1,0,5
2021-02-28,P6-1590,13,8,0,0,0,0,0,0,5
2021-02-28,P6-1591,32,25,0,1,0,0,0,0,6
2021-02-28,P6-1592,13,10,0,0,0,0,0,0,3
2021-02-28,P6-1593,60,46,0,1,0,0,0,0,13
2021-02-28,P6-1594,47,35,2,4,1,0,1,0,4
2021-02-28,P6-1595,52,38,0,10,0,0,0,0,4
2021-02-28,P6-1596,70,42,1,2,0,0,1,0,24
2021-02-28,P6-1597,20,11,2,3,0,0,0,0,4
2021-02-28,P6-1599,73,45,0,2,0,0,0,0,26
2021-02-28,P6-1601,38,24,0,0,0,0,0,0,14
2021-02-28,P6-1602,27,18,1,1,0,0,1,0,6
2021-02-28,P6-1603,22,17,0,0,0,0,0,0,5
2021-02-28,P6-1605,14,11,0,0,0,0,0,0,3
2021-02-28,P6-1607,24,14,0,1,0,0,1,0,8
2021-02-28,P6-1610,16,12,0,0,0,0,0,0,4
2021-02-28,P6-1611,18,12,1,1,0,0,1,0,3
2021-02-28,P6-1612,2,1,0,0,0,0,0,0,1
2021-02-28,P6-1613,35,25,0,0,0,0,0,0,10
2021-02-28,P6-1614,5,4,0,1,0,0,0,0,0
2021-02-28,P6-1615,1,1,0,0,0,0,0,0,0
2021-02-28,P6-1616,18,15,0,0,0,0,0,0,3
2021-02-28,P6-1617,6,6,0,0,0,0,0,0,0
2021-02-28,P6-1618,17,11,1,1,0,0,0,0,4
2021-02-28,P6-1619,14,10,0,0,0,0,0,0,4
2021-02-28,P6-1620,14,10,0,0,0,0,0,0,4
2021-02-28,P6-1621,17,9,0,1,0,0,0,0,7
2021-02-28,P6-1622,6,4,0,0,0,0,0,0,2
2021-02-28,P6-1623,17,10,1,0,0,0,0,0,6
2021-02-28,P6-1624,12,4,0,0,0,0,0,0,8
2021-02-28,P6-1625,2,2,0,0,0,0,0,0,0
2021-02-28,P6-1626,9,6,0,0,0,0,0,0,3
2021-02-28,P6-1627,17,12,0,0,0,0,0,0,5
2021-02-28,P6-1628,5,4,0,0,0,0,0,0,1
2021-02-28,P6-1629,22,15,0,1,0,0,0,0,6
2021-02-28,P6-1630,4,4,0,0,0,0,0,0,0
2021-02-28,P6-1631,3,3,0,0,0,0,0,0,0
2021-02-28,P6-1632,18,11,0,3,0,0,0,0,4
2021-02-28,P6-1633,10,6,0,1,0,0,0,0,3
2021-02-28,P6-1634,4,2,0,0,0,0,0,0,2
2021-02-28,P6-1635,56,45,0,3,0,0,0,0,8
2021-02-28,P6-1636,15,11,0,0,0,0,0,0,4
2021-02-28,P6-1638,9,9,0,0,0,0,0,0,0
2021-02-28,P6-1639,2,0,0,1,0,0,0,0,1
2021-02-28,P6-1640,34,27,0,1,0,0,1,0,5
2021-02-28,P6-1641,23,18,0,2,0,0,0,0,3
2021-02-28,P6-1642,2,2,0,0,0,0,0,0,0
2021-02-28,P6-1643,20,14,0,0,0,0,0,0,6
2021-02-28,P6-1644,14,11,0,1,0,0,0,0,2
2021-02-28,P6-1645,7,4,0,0,0,0,1,0,2
2021-02-28,P6-1646,10,10,0,0,0,0,0,0,0
2021-02-28,P6-1647,5,4,0,0,0,0,0,0,1
2021-02-28,P6-1648,2,1,0,0,0,0,0,0,1
2021-02-28,P6-1650,9,3,0,2,0,0,0,0,4
2021-02-28,P6-1651,10,6,0,0,0,0,0,0,4
2021-02-28,P6-1652,16,7,0,4,0,0,0,0,5
2021-02-28,P6-1654,6,4,0,0,0,0,0,0,2
2021-02-28,P6-1655,10,7,0,0,0,0,0,0,3
2021-02-28,P6-1656,11,9,0,0,0,0,0,0,2
2021-02-28,P6-1657,31,19,0,2,0,0,0,0,10
2021-02-28,P6-1658,17,12,0,1,0,0,0,0,4
2021-02-28,P6-1659,47,36,0,0,0,0,0,0,11
2021-02-28,P6-1660,4,1,0,0,3,0,0,0,0
2021-02-28,P6-1670,20,15,0,0,0,0,0,0,5
2021-02-28,P6-1671,2,0,0,1,0,0,0,0,1
2021-02-28,P6-1672,16,12,0,1,0,0,0,0,3
2021-02-28,P6-1673,22,16,0,0,0,0,0,0,6
2021-02-28,P6-1700,25,20,0,1,0,0,0,0,4
2021-02-28,P6-1701,8,6,0,0,0,0,0,0,2
2021-02-28,P6-1702,24,13,0,2,0,0,0,0,9
2021-02-28,P6-1703,3,3,0,0,0,0,0,0,0
2021-02-28,P6-1704,2,2,0,0,0,0,0,0,0
2021-02-28,P6-1705,27,19,1,0,0,0,0,0,7
2021-02-28,P6-1706,18,14,0,1,0,0,0,0,3
2021-02-28,P6-1707,26,16,0,2,0,0,2,0,6
2021-02-28,P6-1708,19,13,0,0,0,0,0,0,6
2021-02-28,P6-1709,18,11,0,1,0,0,0,0,6
2021-02-28,P6-1711,8,3,2,0,0,0,0,0,3
2021-02-28,P6-1713,31,10,0,0,1,0,0,0,20
2021-02-28,P6-1716,4,3,0,0,0,0,0,0,1
2021-02-28,P6-1718,24,16,0,3,0,0,0,0,5
2021-02-28,P6-1719,10,5,0,0,0,0,0,0,5
2021-02-28,P6-1721,4,2,0,0,0,0,0,0,2
2021-02-28,P6-1722,18,8,1,2,2,0,0,0,5
2021-02-28,P6-1723,14,11,0,1,0,0,0,0,2
2021-02-28,P6-1724,8,6,0,1,0,0,0,0,1
2021-02-28,P6-1725,4,2,0,0,0,0,0,0,2
2021-02-28,P6-1727,12,7,1,0,0,0,0,0,4
2021-02-28,P6-1728,13,5,0,2,0,0,0,0,6
2021-02-28,P6-1731,5,4,0,0,0,0,0,0,1
2021-02-28,P6-1732,9,5,0,0,0,0,0,0,4
2021-02-28,P6-1733,20,13,0,2,0,0,0,0,5
2021-02-28,P6-1734,31,20,0,0,0,0,0,0,11
2021-02-28,P6-1735,9,2,0,0,0,0,0,0,7
2021-02-28,P6-1736,10,8,0,1,0,0,0,0,1
2021-02-28,P6-1737,8,5,0,1,0,0,0,0,2
2021-02-28,P6-1738,2,1,0,0,0,0,0,0,1
2021-02-28,P6-1739,2,2,0,0,0,0,0,0,0
2021-02-28,P6-1740,9,6,0,0,0,0,0,0,3
2021-02-28,P6-1743,1,1,0,0,0,0,0,0,0
2021-02-28,P6-1744,8,6,0,0,0,0,0,0,2
2021-02-28,P6-1745,22,13,1,1,0,0,0,0,7
2021-02-28,P6-1746,11,7,0,1,1,0,0,0,2
2021-02-28,P6-1747,10,5,1,0,0,0,0,0,4
2021-02-28,P6-1748,7,5,0,1,0,0,0,0,1
2021-02-28,P6-1749,5,2,0,0,0,0,0,0,3
2021-02-28,P6-1750,5,3,0,0,0,0,0,0,2
2021-02-28,P6-1751,4,1,0,0,0,0,0,0,3
2021-02-28,P6-1752,4,2,0,1,0,0,0,0,1
2021-02-28,P6-1753,11,3,0,0,8,0,0,0,0
2021-02-28,P6-1754,4,3,0,0,0,0,0,0,1
2021-02-28,P6-1755,10,0,0,0,0,4,0,3,3
2021-02-28,P6-1756,4,2,0,0,0,0,0,0,2
2021-02-28,P6-1758,40,19,0,5,8,0,0,0,8
2021-02-28,P6-1759,11,8,0,0,0,0,0,0,3
2021-02-28,P6-1760,8,7,0,0,0,0,1,0,0
2021-02-28,P6-1761,7,4,0,1,0,0,0,0,2
2021-02-28,P6-1762,2,2,0,0,0,0,0,0,0
2021-02-28,P6-1763,5,5,0,0,0,0,0,0,0
2021-02-28,P6-1764,9,8,0,0,0,0,0,0,1
2021-02-28,P6-1765,3,2,0,0,0,0,0,0,1
2021-02-28,P6-1766,2,2,0,0,0,0,0,0,0
2021-02-28,P6-1768,27,20,1,0,0,0,0,0,6
2021-02-28,P6-1769,5,4,0,0,0,0,0,0,1
2021-02-28,P6-1771,10,7,0,0,0,0,0,0,3
2021-02-28,P6-1773,6,2,0,0,0,0,0,0,4
2021-02-28,P6-1774,4,3,0,1,0,0,0,0,0
2021-02-28,P6-1775,3,1,0,0,0,0,0,0,2
2021-02-28,P6-1776,19,13,0,0,0,0,0,0,6
2021-02-28,P6-1777,10,8,0,0,0,0,0,0,2
2021-02-28,P6-1778,5,5,0,0,0,0,0,0,0
2021-02-28,P6-1780,1,0,0,0,0,0,0,0,1
2021-02-28,P6-1781,5,4,0,0,0,0,0,0,1
2021-02-28,P6-1782,12,7,0,0,0,0,0,0,5
2021-02-28,P6-1783,13,11,0,0,0,0,0,0,2
2021-02-28,P6-1785,6,3,0,0,0,0,0,0,3
2021-02-28,P6-1786,15,6,0,1,0,0,0,0,8
2021-02-28,P6-1787,5,4,0,0,0,0,0,0,1
2021-02-28,P6-1788,1,0,0,0,0,0,0,0,1
2021-02-28,P6-1790,1,0,0,1,0,0,0,0,0
2021-02-28,P6-1791,1,1,0,0,0,0,0,0,0
2021-02-28,P6-1793,7,4,0,0,0,0,0,0,3
2021-02-28,P6-1794,3,2,0,0,0,0,0,0,1
2021-02-28,P6-1795,1,0,0,0,1,0,0,0,0
2021-02-28,P6-1796,5,5,0,0,0,0,0,0,0
2021-02-28,P6-1797,11,7,0,1,0,0,0,0,3
2021-02-28,P6-1798,9,9,0,0,0,0,0,0,0
2021-02-28,P6-1799,16,13,0,2,0,0,0,0,1
2021-02-28,P6-1800,4,2,0,0,0,0,0,0,2
2021-02-28,P6-1802,8,7,0,0,0,0,0,0,1
2021-02-28,P6-1803,1,0,0,0,0,0,0,0,1
2021-02-28,P6-1804,1,1,0,0,0,0,0,0,0
2021-02-28,P6-1805,10,7,0,2,0,0,0,0,1
2021-02-28,P6-1807,18,11,0,0,0,0,0,0,7
2021-02-28,P6-1808,27,20,0,0,0,0,0,0,7
2021-02-28,P6-1809,23,15,0,2,0,0,0,0,6
2021-02-28,P6-1810,5,4,0,0,1,0,0,0,0
2021-02-28,P6-1811,24,17,0,0,0,0,1,1,5
2021-02-28,P6-1822,27,20,0,0,0,0,0,0,7
2021-02-28,P6-1825,12,10,0,1,0,0,0,0,1
2021-02-28,P6-1826,17,13,0,0,0,0,0,0,4
2021-02-28,P6-1827,37,24,0,4,0,0,0,0,9
2021-02-28,P6-1828,7,6,0,0,0,0,0,0,1
2021-02-28,P6-1830,16,12,0,2,0,0,0,0,2
2021-02-28,P6-1831,27,21,0,0,0,0,0,0,6
2021-02-28,P6-1833,21,17,0,1,0,0,0,0,3
2021-02-28,P6-1834,29,20,0,0,0,0,0,0,9
2021-02-28,P6-1835,35,27,0,2,0,0,0,0,6
2021-02-28,P6-1837,25,21,0,2,0,0,0,0,2
2021-02-28,P6-1838,2,0,0,2,0,0,0,0,0
2021-02-28,P6-1840,18,12,0,2,0,0,0,0,4
2021-02-28,P6-1841,13,7,0,0,0,0,0,0,6
2021-02-28,P6-1842,25,16,1,2,0,0,0,0,6
2021-02-28,P6-1843,34,23,0,1,0,0,0,0,10
2021-02-28,P6-1844,1,1,0,0,0,0,0,0,0
2021-02-28,P6-1845,87,62,0,1,0,0,0,0,24
2021-02-28,P6-1846,28,18,0,3,0,0,0,0,7
2021-02-28,P6-1847,6,2,0,0,0,0,0,0,4
2021-02-28,P6-1849,2,2,0,0,0,0,0,0,0
2021-02-28,P6-1851,34,25,1,0,0,0,1,0,7
2021-02-28,P6-1852,5,5,0,0,0,0,0,0,0
2021-02-28,P6-1853,28,22,0,1,0,0,0,0,5
2021-02-28,P6-1854,19,17,0,0,0,0,0,0,2
2021-02-28,P6-1855,24,17,0,3,0,0,0,0,4
2021-02-28,P6-1856,28,16,2,4,0,0,0,0,6
2021-02-28,P6-1857,31,18,0,5,0,0,0,0,8
2021-02-28,P6-1859,21,13,0,0,0,0,0,0,8
2021-02-28,P6-1860,13,9,0,2,0,0,0,0,2
2021-02-28,P6-1861,7,7,0,0,0,0,0,0,0
2021-02-28,P6-1862,23,19,0,0,0,0,0,0,4
2021-02-28,P6-1863,2,2,0,0,0,0,0,0,0
2021-02-28,P6-1864,38,27,0,1,0,0,0,0,10
2021-02-28,P6-1865,13,6,0,1,0,0,0,0,6
2021-02-28,P6-1866,8,5,0,2,0,0,0,0,1
2021-02-28,P6-1867,9,4,0,1,0,0,0,0,4
2021-02-28,P6-1868,17,13,0,0,0,0,0,0,4
2021-02-28,P6-1869,3,2,0,0,0,0,0,0,1
2021-02-28,P6-1870,16,11,0,1,0,0,0,0,4
2021-02-28,P6-1871,24,16,0,0,0,0,0,0,8
2021-02-28,P6-1873,18,16,0,0,0,0,0,0,2
2021-02-28,P6-1874,7,6,0,0,0,0,0,0,1
2021-02-28,P6-1875,4,3,0,0,0,0,0,0,1
2021-02-28,P6-1876,3,3,0,0,0,0,0,0,0
2021-02-28,P6-1877,17,13,0,0,0,0,0,0,4
2021-02-28,P6-1878,29,22,0,0,0,0,0,0,7
2021-02-28,P6-1879,7,3,0,0,0,0,0,0,4
2021-02-28,P6-1880,125,81,0,4,2,0,0,0,38
2021-02-28,P6-1881,2,1,0,0,0,0,0,0,1
2021-02-28,P6-1882,17,11,0,1,0,0,0,0,5
2021-02-28,P6-1884,10,6,0,0,0,0,0,0,4
2021-02-28,P6-1885,25,20,0,2,0,0,0,0,3
2021-02-28,P6-1886,12,8,0,0,0,0,0,0,4
2021-02-28,P6-1887,21,16,0,1,0,0,0,0,4
2021-02-28,P6-1888,69,50,1,7,0,0,0,0,11
2021-02-28,P6-1889,8,7,0,1,0,0,0,0,0
2021-02-28,P6-1890,14,11,0,0,0,0,0,0,3
2021-02-28,P6-1892,37,26,0,2,0,0,0,0,9
2021-02-28,P6-1893,38,25,1,2,0,0,0,0,10
2021-02-28,P6-1894,49,38,1,2,0,0,0,0,8
2021-02-28,P6-1895,59,40,0,5,0,0,0,0,14
2021-02-28,P6-1896,35,24,1,0,0,0,1,0,9
2021-02-28,P6-1897,39,28,0,1,0,0,0,0,10
2021-02-28,P6-1898,35,30,0,0,0,0,0,0,5
2021-02-28,P6-1899,67,44,0,4,0,0,0,2,17
2021-02-28,P6-1900,14,10,0,0,0,0,0,0,4
2021-02-28,P6-1902,31,21,0,4,0,0,0,0,6
2021-02-28,P6-1903,31,18,0,0,0,0,0,0,13
2021-02-28,P6-1904,14,6,0,0,0,0,0,0,8
2021-02-28,P6-1905,2,2,0,0,0,0,0,0,0
2021-02-28,P6-1906,16,11,0,1,0,0,1,0,3
2021-02-28,P6-1907,65,46,0,2,0,0,0,0,17
2021-02-28,P6-1909,72,46,0,0,0,0,0,0,26
2021-02-28,P6-1910,13,6,0,0,0,0,1,0,6
2021-02-28,P6-1911,14,3,0,8,1,0,0,0,2
2021-02-28,P6-1913,18,11,0,0,0,0,0,0,7
2021-02-28,P6-1914,14,11,0,1,0,0,0,0,2
2021-02-28,P6-1916,11,8,0,0,0,0,1,0,2
2021-02-28,P6-1917,17,14,0,0,0,0,0,0,3
2021-02-28,P6-1918,7,4,0,0,0,0,0,0,3
2021-02-28,P6-1919,11,6,0,0,0,0,2,0,3
2021-02-28,P6-1920,1,1,0,0,0,0,0,0,0
2021-02-28,P6-1921,9,6,0,1,0,0,0,0,2
2021-02-28,P6-1922,3,0,0,0,0,0,0,0,3
2021-02-28,P6-1923,100,64,2,1,0,0,0,0,33
2021-02-28,P6-1924,43,30,0,0,0,0,0,0,13
2021-02-28,P6-1925,158,103,3,3,0,0,2,0,47
2021-02-28,P6-1926,500,354,4,4,0,0,4,0,134
2021-02-28,P6-1928,8,6,0,0,0,0,0,0,2
2021-02-28,P6-1929,8,6,0,1,0,0,0,0,1
2021-02-28,P6-1930,97,76,2,4,0,0,0,0,15
2021-02-28,P6-1931,14,2,0,1,9,0,0,0,2
2021-02-28,P6-1932,17,14,0,0,0,0,0,0,3
2021-02-28,P6-1938,11,4,0,3,0,0,0,2,2
2021-02-28,P6-2104,26,19,0,0,0,0,1,0,6
2021-02-28,P6-2105,186,103,0,13,0,0,3,4,63
2021-02-28,P6-2200,136,87,0,0,0,0,1,0,48
2021-02-28,P6-2201,76,43,0,0,0,0,3,0,30
2021-02-28,P6-2202,17,9,0,0,0,0,1,0,7
2021-02-28,P6-2203,20,16,0,0,0,0,0,0,4
2021-02-28,P6-2204,50,28,0,2,0,0,2,0,18
2021-02-28,P6-2205,13,7,0,0,0,0,0,0,6
2021-02-28,P6-2207,11,6,0,0,0,0,0,0,5
2021-02-28,P6-2208,4,2,0,0,0,0,0,0,2
2021-02-28,P6-2209,54,40,0,0,0,0,2,0,12
2021-02-28,P6-2210,5,4,0,0,0,0,0,0,1
2021-02-28,P6-2212,6,4,0,0,0,0,1,0,1
2021-02-28,P6-2214,2,0,0,1,0,0,0,0,1
2021-02-28,P6-2216,3,2,0,0,0,0,0,0,1
2021-02-28,P6-2217,2,2,0,0,0,0,0,0,0
2021-02-28,P6-2218,4,3,0,0,0,0,0,0,1
2021-02-28,P6-2220,11,7,0,0,0,0,0,0,4
2021-02-28,P6-2221,9,5,0,1,0,0,0,0,3
2021-02-28,P6-2222,5,4,0,0,0,0,0,0,1
2021-02-28,P6-2224,15,9,0,0,0,0,0,0,6
2021-02-28,P6-2225,13,9,0,0,0,0,0,0,4
2021-02-28,P6-2226,4,2,0,0,0,0,0,0,2
2021-02-28,P6-2227,5,2,0,0,0,0,0,0,3
2021-02-28,P6-2228,12,8,0,0,0,0,0,0,4
2021-02-28,P6-2229,17,10,0,0,0,0,0,0,7
2021-02-28,P6-2230,10,6,0,0,0,0,0,0,4
2021-02-28,P6-2231,73,42,0,1,0,0,2,0,28
2021-02-28,P6-2232,28,15,0,1,0,0,0,0,12
2021-02-28,P6-2233,16,8,0,0,0,0,0,0,8
2021-02-28,P6-2234,9,3,0,0,0,0,0,0,6
2021-02-28,P6-2235,24,14,0,0,0,0,0,0,10
2021-02-28,P6-2237,24,16,0,1,0,0,0,0,7
2021-02-28,P6-2238,20,10,0,1,0,0,1,0,8
2021-02-28,P6-2239,55,27,0,3,0,0,0,0,25
2021-02-28,P6-2240,141,99,0,6,0,0,2,1,33
2021-02-28,P6-2241,18,7,0,1,0,0,0,0,10
2021-02-28,P6-2242,3,2,0,0,0,0,0,0,1
2021-02-28,P6-2243,2,0,0,0,0,0,0,0,2
2021-02-28,P6-2244,3,3,0,0,0,0,0,0,0
2021-02-28,P6-2247,2,2,0,0,0,0,0,0,0
2021-02-28,P6-2248,5,2,0,0,0,0,0,0,3
2021-02-28,P6-2801,39,23,1,1,0,0,1,0,13
2021-02-28,P6-2802,3,2,0,0,0,0,0,0,1
2021-02-28,P6-2805,2,2,0,0,0,0,0,0,0
2021-02-28,P6-2809,3,2,0,0,0,0,0,0,1
2021-02-28,P6-2819,3,3,0,0,0,0,0,0,0
2021-02-28,P6-2822,7,3,0,4,0,0,0,0,0
2021-02-28,P6-2823,24,17,0,0,0,0,1,1,5
2021-02-28,P6-2824,11,6,0,1,0,0,0,0,4
2021-02-28,P6-2825,1,0,0,1,0,0,0,0,0
2021-02-28,P6-2826,14,13,0,1,0,0,0,0,0
2021-02-28,P6-9002,203,132,2,10,0,0,1,0,58
2021-02-28,P7-0001,109,94,1,3,0,0,0,0,11
2021-02-28,P7-0002,33,28,0,2,0,0,1,0,2
2021-02-28,P7-0003,166,130,2,4,1,0,1,0,28
2021-02-28,P7-0004,111,93,2,2,0,0,0,0,14
2021-02-28,P7-0005,30,23,1,1,0,0,0,0,5
2021-02-28,P7-0006,29,23,0,0,0,0,0,0,6
2021-02-28,P7-0008,72,65,0,0,0,0,1,0,6
2021-02-28,P7-0009,137,88,1,6,0,0,0,1,41
2021-02-28,P7-0011,45,34,0,3,0,0,0,0,8
2021-02-28,P7-0012,102,80,0,2,0,0,0,0,20
2021-02-28,P7-0013,98,72,1,5,0,0,1,0,19
2021-02-28,P7-0014,18,17,0,0,0,0,0,0,1
2021-02-28,P7-0015,212,166,2,12,2,0,1,0,29
2021-02-28,P7-0016,11,10,0,1,0,0,0,0,0
2021-02-28,P7-0017,25,11,0,7,4,0,0,0,3
2021-02-28,P7-0018,183,130,0,6,0,0,3,0,43
2021-02-28,P7-0020,34,25,0,1,0,0,0,0,8
2021-02-28,P7-0021,67,46,0,2,0,0,1,0,18
2021-02-28,P7-0022,71,61,0,0,0,0,2,0,8
2021-02-28,P7-0023,126,94,0,7,0,0,1,0,24
2021-02-28,P7-0024,67,52,2,3,0,0,0,0,10
2021-02-28,P7-0025,97,83,1,6,0,0,0,0,7
2021-02-28,P7-0026,12,8,0,1,0,0,0,0,3
2021-02-28,P7-0027,73,61,1,2,0,0,0,0,9
2021-02-28,P7-0028,140,101,1,2,0,0,1,0,35
2021-02-28,P7-0029,96,65,0,15,2,0,0,0,14
2021-02-28,P7-0030,119,85,4,13,0,0,3,0,14
2021-02-28,P7-0031,136,111,0,4,0,0,0,0,21
2021-02-28,P7-0032,1,0,0,1,0,0,0,0,0
2021-02-28,P7-0034,1972,49,1,7,0,0,0,1896,19
2021-02-28,P7-0035,126,95,1,4,0,0,0,0,26
2021-02-28,P7-0036,105,79,0,2,0,0,0,0,24
2021-02-28,P7-0037,197,154,0,7,1,0,0,0,35
2021-02-28,P7-0038,95,67,1,8,1,0,1,0,17
2021-02-28,P7-0039,212,149,2,7,0,0,0,0,54
2021-02-28,P7-0040,38,23,0,0,0,0,0,0,15
2021-02-28,P7-0041,3,0,0,2,1,0,0,0,0
2021-02-28,P7-0042,23,17,0,1,0,0,0,0,5
2021-02-28,P7-0043,78,59,0,5,1,0,0,0,13
2021-02-28,P7-0044,77,60,1,4,0,0,0,0,12
2021-02-28,P7-0045,17,10,0,2,0,0,0,0,5
2021-02-28,P7-0046,30,24,0,0,3,0,0,0,3
2021-02-28,P7-0047,79,61,0,1,0,0,0,0,17
2021-02-28,P7-0048,151,107,1,6,0,0,0,0,37
2021-02-28,P7-0050,30,16,0,4,1,0,0,0,9
2021-02-28,P7-0051,77,60,0,2,2,0,0,0,13
2021-02-28,P7-0052,115,85,0,9,1,0,2,0,18
2021-02-28,P7-0053,11,6,0,3,1,0,0,0,1
2021-02-28,P7-0054,11,9,0,2,0,0,0,0,0
2021-02-28,P7-0055,74,62,0,5,0,0,0,0,7
2021-02-28,P7-0056,136,92,0,5,0,0,0,0,39
2021-02-28,P7-0058,79,52,0,4,0,0,1,0,22
2021-02-28,P7-0059,161,127,1,2,0,0,1,0,30
2021-02-28,P7-0060,150,107,1,9,6,0,0,0,27
2021-02-28,P7-0061,81,66,1,3,0,0,0,0,11
2021-02-28,P7-0062,46,34,0,9,2,0,0,0,1
2021-02-28,P7-0063,36,15,1,12,0,0,0,0,8
2021-02-28,P7-0064,1,0,0,0,0,0,1,0,0
2021-02-28,P7-0065,19,13,0,3,0,0,0,0,3
2021-02-28,P7-0066,69,31,1,8,4,0,1,0,24
2021-02-28,P7-0067,66,19,0,1,0,0,0,40,6
2021-02-28,P7-0068,33,28,0,0,0,0,0,0,5
2021-02-28,P7-0069,11,9,1,0,0,0,1,0,0
2021-02-28,P7-0071,5,1,0,0,3,0,1,0,0
2021-02-28,P7-0072,4,0,0,4,0,0,0,0,0
2021-02-28,P7-0073,27,22,1,3,0,0,0,0,1
2021-02-28,P7-0074,28,21,0,2,0,0,0,0,5
2021-02-28,P7-0075,121,86,1,6,0,0,1,0,27
2021-02-28,P7-0076,96,67,3,3,0,0,0,0,23
2021-02-28,P7-0077,101,72,0,1,0,0,1,0,27
2021-02-28,P7-0078,147,103,1,2,1,0,1,0,39
2021-02-28,P7-0079,72,56,0,0,0,0,0,0,16
2021-02-28,P7-0080,100,54,0,4,0,0,1,13,28
2021-02-28,P7-0082,33,22,1,2,0,0,0,0,8
2021-02-28,P7-0083,13,10,0,0,0,0,0,0,3
2021-02-28,P7-0084,135,95,0,3,0,0,0,0,37
2021-02-28,P7-0085,92,56,2,5,0,0,1,0,28
2021-02-28,P7-0086,45,36,0,1,0,0,0,0,8
2021-02-28,P7-0087,23,16,0,1,0,0,0,0,6
2021-02-28,P7-0088,78,56,0,2,0,0,0,0,20
2021-02-28,P7-0089,186,124,0,2,0,0,0,0,60
2021-02-28,P7-0090,155,120,0,3,0,0,0,0,32
2021-02-28,P7-0091,277,191,6,19,5,0,2,0,54
2021-02-28,P7-0092,79,57,3,3,0,0,1,0,15
2021-02-28,P7-0093,276,188,2,11,2,0,0,27,46
2021-02-28,P7-0094,87,55,0,1,0,0,0,0,31
2021-02-28,P7-0095,27,21,1,3,0,0,0,0,2
2021-02-28,P7-0096,4,1,0,2,0,0,0,0,1
2021-02-28,P7-0097,1,0,0,1,0,0,0,0,0
2021-02-28,P7-0099,14,7,0,2,0,0,1,0,4
2021-02-28,P7-0100,18,15,0,0,0,0,0,0,3
2021-02-28,P7-0101,12,8,0,1,0,0,0,0,3
2021-02-28,P7-0103,2,0,1,1,0,0,0,0,0
2021-02-28,P7-0104,1,0,0,1,0,0,0,0,0
2021-02-28,P7-0105,25,23,0,0,0,0,1,0,1
2021-02-28,P7-0106,1,1,0,0,0,0,0,0,0
2021-02-28,P7-0108,8,7,0,1,0,0,0,0,0
2021-02-28,P7-0109,84,66,0,3,1,0,0,0,14
2021-02-28,P7-0111,65,45,0,5,0,0,0,0,15
2021-02-28,P7-0112,15,13,0,0,0,0,0,0,2
2021-02-28,P7-0113,24,20,0,2,1,0,1,0,0
