kod_zsj,nazev_zsj,obyvatel,parkovacich_mist_celkem,parkovacich_mist_v_zps,respektovanost_pct,obsazenost_pct,rezidenti_do_500m_pct,rezidenti_do_125m_pct,rezidenti_od_126m_do_500m_pct,rezidenti_od_501m_do_2000m_pct,rezidenti_nad_2000m_pct,navstevnici_platici_pct,navstevnici_neplatici_pct,volna_mista_pct,rezidentska_pct,vlastnicka_pct,abonentska_pct,prenosna_pct,carsharing_pct,ekologicka_pct,ostatni_pct,socialni_pct,část dne,mestska_cast,filename,date,frekvence,navstevnici_pct,soucet_vsech_typu_pct,navstevnici_neplatici,rezidentska,navstevnici_platici,abonentska,rezidenti_do_125m,rezidenti_nad_2000m,volna_mista,ekologicka,navstevnici,soucet_vsech_typu,carsharing,rezidenti_od_501m_do_2000m,respektovanost,prenosna,vlastnicka,socialni,ostatni,obsazenost,rezidenti_do_500m,rezidenti_od_126m_do_500m
306291,Na Větrníku,608,351,319,0.79,0.67,0.32,0.21,0.01,0.06,0.04,0.2,0.14,0.33,0.22,0.0,0.02,0.0,0.0,0.01,0.0,0.07,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.34,0.99,49.14000000000001,77.22,70.2,7.0200000000000005,73.71,14.040000000000001,115.83000000000001,3.5100000000000002,119.34,347.49,0.0,21.06,277.29,0.0,0.0,24.570000000000004,0.0,235.17000000000002,112.32000000000001,3.5100000000000002
129267,Červený vrch,3264,550,526,0.92,0.69,0.76,0.48,0.05,0.04,0.03,0.02,0.06,0.31,0.42,0.0,0.02,0.0,0.0,0.0,0.0,0.15,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.08,0.98,33.0,231.0,11.0,11.0,264.0,16.5,170.5,0.0,44.0,539.0,0.0,22.0,506.0,0.0,0.0,82.5,0.0,379.49999999999994,418.0,27.5
130109,Starý Bubeneč,535,832,679,0.79,0.79,0.41,0.19,0.14,0.03,0.05,0.12,0.17,0.21,0.3,0.0,0.03,0.01,0.0,0.01,0.0,0.07,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.3,0.93,141.44,249.6,99.84,24.96,158.08,41.6,174.72,8.32,249.6,773.76,0.0,24.96,657.28,8.32,0.0,58.24000000000001,0.0,657.28,341.12,116.48000000000002
130095,Dejvická,3708,982,934,0.88,0.92,0.72,0.55,0.11,0.04,0.06,0.03,0.11,0.08,0.59,0.0,0.04,0.0,0.0,0.01,0.0,0.12,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.14,0.98,108.02,579.38,29.459999999999997,39.28,540.1,58.919999999999995,78.56,9.82,137.48000000000002,962.36,0.0,39.28,864.16,0.0,0.0,117.83999999999999,0.0,903.44,707.04,108.02
130061,Císařský ostrov I,208,127,121,0.66,0.2,0.46,0.08,0.01,0.02,0.01,0.0,0.07,0.8,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.04,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.07,1.0,8.89,10.16,0.0,1.27,10.16,1.27,101.60000000000001,0.0,8.89,127.0,0.0,2.54,83.82000000000001,0.0,0.0,5.08,0.0,25.400000000000002,58.42,1.27
130087,Náměstí Svobody,8660,1922,1782,0.9,0.98,0.76,0.64,0.1,0.03,0.04,0.03,0.1,0.02,0.62,0.0,0.04,0.0,0.0,0.01,0.0,0.15,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.13,0.97,192.20000000000002,1191.64,57.66,76.88,1230.08,76.88,38.44,19.22,249.86,1864.34,0.0,57.66,1729.8,0.0,0.0,288.3,0.0,1883.56,1460.72,192.20000000000002
130079,Nový Bubeneč,4933,1522,1430,0.91,0.77,0.75,0.47,0.11,0.04,0.03,0.03,0.07,0.23,0.51,0.0,0.02,0.0,0.0,0.01,0.0,0.11,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.1,0.98,106.54,776.22,45.66,30.44,715.3399999999999,45.66,350.06,15.22,152.20000000000002,1491.56,0.0,60.88,1385.02,0.0,0.0,167.42,0.0,1171.94,1141.5,167.42
129755,Ruzyně-nad tratí,31,24,24,1.0,0.83,0.71,0.34,0.25,0.01,0.05,0.14,0.0,0.17,0.55,0.02,0.01,0.0,0.0,0.0,0.0,0.07,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.14,0.96,0.0,13.200000000000001,3.3600000000000003,0.24,8.16,1.2000000000000002,4.08,0.0,3.3600000000000003,23.04,0.0,0.24,24.0,0.0,0.48,1.6800000000000002,0.0,19.919999999999998,17.04,6.0
129763,Na Dědině-východ,845,307,298,0.92,0.76,0.77,0.41,0.17,0.02,0.06,0.02,0.06,0.24,0.53,0.0,0.02,0.0,0.0,0.01,0.0,0.12,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.08,1.0,18.419999999999998,162.71,6.140000000000001,6.140000000000001,125.86999999999999,18.419999999999998,73.67999999999999,3.0700000000000003,24.560000000000002,307.0,0.0,6.140000000000001,282.44,0.0,0.0,36.839999999999996,0.0,233.32,236.39000000000001,52.190000000000005
129780,Horní Liboc,1966,166,161,0.88,0.63,0.7,0.42,0.02,0.02,0.06,0.02,0.07,0.37,0.39,0.0,0.01,0.0,0.0,0.02,0.0,0.11,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.09,0.99,11.620000000000001,64.74000000000001,3.3200000000000003,1.6600000000000001,69.72,9.959999999999999,61.42,3.3200000000000003,14.94,164.34,0.0,3.3200000000000003,146.08,0.0,0.0,18.26,0.0,104.58,116.19999999999999,3.3200000000000003
129798,Dolní Liboc,2163,600,585,0.92,0.72,0.76,0.53,0.01,0.03,0.05,0.02,0.06,0.28,0.47,0.01,0.03,0.0,0.0,0.01,0.0,0.11,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.08,0.99,36.0,282.0,12.0,18.0,318.0,30.0,168.00000000000003,6.0,48.0,594.0,0.0,18.0,552.0,0.0,6.0,66.0,0.0,432.0,456.0,6.0
129801,U Dolní Liboci,380,46,46,0.96,0.78,0.74,0.4,0.18,0.08,0.05,0.03,0.03,0.22,0.56,0.02,0.02,0.0,0.0,0.03,0.0,0.12,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.06,1.03,1.38,25.76,1.38,0.92,18.400000000000002,2.3000000000000003,10.12,1.38,2.76,47.38,0.0,3.68,44.16,0.0,0.92,5.52,0.0,35.88,34.04,8.28
129810,Na Dědině,4210,786,749,0.93,0.91,0.81,0.58,0.16,0.01,0.05,0.01,0.06,0.09,0.58,0.0,0.02,0.0,0.0,0.0,0.0,0.19,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.07,0.95,47.16,455.88,7.86,15.72,455.88,39.300000000000004,70.74,0.0,55.02,746.6999999999999,0.0,7.86,730.98,0.0,0.0,149.34,0.0,715.26,636.6600000000001,125.76
129291,Ořechovka,2523,1723,1657,0.85,0.36,0.67,0.23,0.01,0.03,0.01,0.01,0.05,0.64,0.21,0.0,0.02,0.0,0.0,0.01,0.0,0.05,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.06,0.99,86.15,361.83,17.23,34.46,396.29,17.23,1102.72,17.23,103.38,1705.77,0.0,51.69,1464.55,0.0,0.0,86.15,0.0,620.28,1154.41,17.23
129305,Střešovice-jih,4365,1365,1330,0.89,0.57,0.75,0.41,0.02,0.04,0.02,0.02,0.06,0.43,0.37,0.0,0.02,0.0,0.0,0.01,0.0,0.09,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.08,1.0,81.89999999999999,505.05,27.3,27.3,559.65,27.3,586.95,13.65,109.2,1365.0,0.0,54.6,1214.85,0.0,0.0,122.85,0.0,778.05,1023.75,27.3
129411,Staré Vokovice,2625,680,662,0.89,0.62,0.73,0.43,0.01,0.03,0.03,0.02,0.07,0.38,0.4,0.0,0.02,0.0,0.0,0.01,0.0,0.09,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.09,0.99,47.6,272.0,13.6,13.6,292.4,20.4,258.4,6.8,61.199999999999996,673.2,0.0,20.4,605.2,0.0,0.0,61.199999999999996,0.0,421.6,496.4,6.8
129437,Nad Šárkou,0,62,60,0.78,0.03,0.78,0.03,0.0,0.0,0.0,0.0,0.01,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.01,1.01,0.62,0.0,0.0,0.0,1.8599999999999999,0.0,60.14,0.0,0.62,62.62,0.0,0.0,48.36,0.0,0.0,1.8599999999999999,0.0,1.8599999999999999,48.36,0.0
129470,Baba,1486,513,505,0.86,0.44,0.67,0.3,0.0,0.04,0.03,0.01,0.06,0.56,0.23,0.0,0.02,0.0,0.0,0.01,0.0,0.11,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.07,1.0,30.779999999999998,117.99000000000001,5.13,10.26,153.9,15.389999999999999,287.28000000000003,5.13,35.910000000000004,513.0,0.0,20.52,441.18,0.0,0.0,56.43,0.0,225.72,343.71000000000004,0.0
129488,Juliska,35,15,13,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.07,1.0,1.05,0.0,0.0,0.0,0.0,0.0,13.950000000000001,0.0,1.05,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0
129496,Vozovna Podbaba,927,59,57,0.81,0.68,0.54,0.24,0.14,0.06,0.04,0.07,0.13,0.32,0.4,0.0,0.0,0.0,0.0,0.06,0.0,0.06,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.2,1.04,7.67,23.6,4.130000000000001,0.0,14.16,2.36,18.88,3.54,11.8,61.36,0.0,3.54,47.790000000000006,0.0,0.0,3.54,0.0,40.120000000000005,31.860000000000003,8.260000000000002
129500,U Internationálu,4151,1003,954,0.92,0.73,0.77,0.49,0.07,0.04,0.03,0.03,0.06,0.27,0.47,0.0,0.02,0.0,0.0,0.01,0.0,0.13,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.09,0.99,60.18,471.40999999999997,30.09,20.06,491.46999999999997,30.09,270.81,10.03,90.27,992.97,0.0,40.12,922.76,0.0,0.0,130.39000000000001,0.0,732.1899999999999,772.3100000000001,70.21000000000001
129518,Vysoké školy,429,770,720,0.84,0.45,0.61,0.18,0.09,0.04,0.02,0.05,0.07,0.55,0.26,0.0,0.02,0.0,0.0,0.01,0.0,0.05,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.12,1.01,53.900000000000006,200.20000000000002,38.5,15.4,138.6,15.4,423.50000000000006,7.7,92.39999999999999,777.7,0.0,30.8,646.8,0.0,0.0,38.5,0.0,346.5,469.7,69.3
129526,Úřednická kolonie,2851,672,635,0.91,0.73,0.72,0.47,0.06,0.04,0.03,0.03,0.06,0.27,0.43,0.01,0.04,0.0,0.0,0.01,0.0,0.13,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.09,0.98,40.32,288.96,20.16,26.88,315.84,20.16,181.44,6.72,60.48,658.56,0.0,26.88,611.52,0.0,6.72,87.36,0.0,490.56,483.84,40.32
129321,Kajetánka,670,256,244,0.85,0.73,0.71,0.46,0.06,0.04,0.01,0.03,0.11,0.27,0.47,0.01,0.02,0.0,0.0,0.0,0.0,0.08,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.14,0.99,28.16,120.32,7.68,5.12,117.76,2.56,69.12,0.0,35.84,253.44,0.0,10.24,217.6,0.0,2.56,20.48,0.0,186.88,181.76,15.36
129330,Na bateriích,1539,367,354,0.9,0.75,0.74,0.52,0.04,0.06,0.02,0.01,0.08,0.25,0.45,0.0,0.04,0.0,0.0,0.01,0.0,0.14,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.09,0.98,29.36,165.15,3.67,14.68,190.84,7.34,91.75,3.67,33.03,359.65999999999997,0.0,22.02,330.3,0.0,0.0,51.38,0.0,275.25,271.58,14.68
129348,Střešovická nemocnice,69,188,160,0.74,0.29,0.41,0.09,0.03,0.02,0.02,0.04,0.08,0.71,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.03,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.12,0.99,15.040000000000001,24.44,7.5200000000000005,0.0,16.919999999999998,3.7600000000000002,133.48,0.0,22.56,186.12,0.0,3.7600000000000002,139.12,0.0,0.0,5.64,0.0,54.519999999999996,77.08,5.64
129356,Starý Veleslavín,925,339,329,0.8,0.44,0.52,0.22,0.01,0.02,0.02,0.06,0.09,0.56,0.2,0.0,0.02,0.0,0.0,0.01,0.0,0.05,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.15,0.99,30.509999999999998,67.8,20.34,6.78,74.58,6.78,189.84000000000003,3.39,50.85,335.61,0.0,6.78,271.2,0.0,0.0,16.95,0.0,149.16,176.28,3.39
129364,Petřiny I,4345,934,900,0.91,0.86,0.75,0.58,0.07,0.04,0.04,0.03,0.08,0.14,0.59,0.0,0.02,0.0,0.0,0.01,0.0,0.12,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.11,0.99,74.72,551.06,28.02,18.68,541.7199999999999,37.36,130.76000000000002,9.34,102.74,924.66,0.0,37.36,849.94,0.0,0.0,112.08,0.0,803.24,700.5,65.38000000000001
129372,Petřiny II,2851,627,599,0.93,0.81,0.81,0.6,0.05,0.04,0.03,0.01,0.06,0.19,0.51,0.0,0.01,0.0,0.0,0.0,0.0,0.19,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.07,0.97,37.62,319.77,6.2700000000000005,6.2700000000000005,376.2,18.81,119.13,0.0,43.89000000000001,608.1899999999999,0.0,25.080000000000002,583.11,0.0,0.0,119.13,0.0,507.87000000000006,507.87000000000006,31.35
129381,Petřiny III,2956,1016,984,0.91,0.69,0.73,0.48,0.03,0.03,0.04,0.02,0.07,0.31,0.45,0.0,0.02,0.0,0.0,0.01,0.0,0.1,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.09,0.98,71.12,457.2,20.32,20.32,487.68,40.64,314.96,10.16,91.44,995.68,0.0,30.48,924.5600000000001,0.0,0.0,101.60000000000001,0.0,701.04,741.68,30.48
129453,Dolní a Horní Šárka,131,39,37,0.76,0.31,0.58,0.13,0.05,0.04,0.02,0.0,0.07,0.69,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.04,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.07,0.99,2.7300000000000004,7.41,0.0,0.0,5.07,0.78,26.909999999999997,0.0,2.7300000000000004,38.61,0.0,1.56,29.64,0.0,0.0,1.56,0.0,12.09,22.619999999999997,1.9500000000000002
129534,Nádraží Dejvice,36,192,181,0.85,0.73,0.64,0.35,0.12,0.03,0.05,0.04,0.11,0.27,0.48,0.0,0.01,0.0,0.0,0.02,0.0,0.05,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.15,0.98,21.12,92.16,7.68,1.92,67.19999999999999,9.600000000000001,51.84,3.84,28.799999999999997,188.16,0.0,5.76,163.2,0.0,0.0,9.600000000000001,0.0,140.16,122.88,23.04
129542,U Písecké brány,205,324,315,0.9,0.54,0.7,0.3,0.08,0.03,0.04,0.03,0.06,0.46,0.31,0.01,0.03,0.0,0.0,0.01,0.0,0.09,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.09,1.0,19.439999999999998,100.44,9.719999999999999,9.719999999999999,97.2,12.96,149.04000000000002,3.24,29.16,324.0,0.0,9.719999999999999,291.6,0.0,3.24,29.16,0.0,174.96,226.79999999999998,25.92
129551,Na hradbách,7,224,219,0.88,0.3,0.5,0.12,0.03,0.03,0.02,0.05,0.04,0.7,0.17,0.0,0.01,0.0,0.0,0.0,0.0,0.02,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.09,0.99,8.96,38.080000000000005,11.200000000000001,2.24,26.88,4.48,156.79999999999998,0.0,20.16,221.76,0.0,6.72,197.12,0.0,0.0,4.48,0.0,67.2,112.0,6.72
129569,Strahov,79,118,115,0.78,0.54,0.52,0.19,0.09,0.04,0.02,0.07,0.12,0.46,0.29,0.0,0.02,0.0,0.0,0.01,0.0,0.04,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.19,1.01,14.16,34.22,8.260000000000002,2.36,22.42,2.36,54.28,1.18,22.42,119.18,0.0,4.72,92.04,0.0,0.0,4.72,0.0,63.720000000000006,61.36,10.62
129585,Nový Břevnov,5314,1153,1091,0.9,0.94,0.76,0.66,0.06,0.03,0.04,0.03,0.09,0.06,0.59,0.01,0.02,0.0,0.0,0.01,0.0,0.16,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.12,0.97,103.77,680.27,34.589999999999996,23.06,760.98,46.12,69.17999999999999,11.53,138.35999999999999,1118.41,0.0,34.589999999999996,1037.7,0.0,11.53,184.48,0.0,1083.82,876.28,69.17999999999999
129593,Velký Břevnov,5728,2146,2096,0.87,0.63,0.73,0.43,0.03,0.03,0.02,0.03,0.08,0.37,0.4,0.0,0.03,0.0,0.0,0.01,0.0,0.07,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.11,0.99,171.68,858.4000000000001,64.38,64.38,922.78,42.92,794.02,21.46,236.06,2124.54,0.0,64.38,1867.02,0.0,0.0,150.22000000000003,0.0,1351.98,1566.58,64.38
129399,Nový Veleslavín,1116,419,409,0.88,0.55,0.67,0.36,0.01,0.03,0.03,0.03,0.07,0.45,0.35,0.0,0.01,0.0,0.0,0.01,0.0,0.07,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.1,0.99,29.330000000000002,146.64999999999998,12.57,4.19,150.84,12.57,188.55,4.19,41.900000000000006,414.81,0.0,12.57,368.72,0.0,0.0,29.330000000000002,0.0,230.45000000000002,280.73,4.19
129402,U Nového Veleslavína,107,23,23,0.74,0.97,0.66,0.64,0.0,0.0,0.05,0.0,0.25,0.03,0.44,0.0,0.02,0.0,0.0,0.0,0.0,0.23,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.25,0.97,5.75,10.12,0.0,0.46,14.72,1.1500000000000001,0.69,0.0,5.75,22.31,0.0,0.0,17.02,0.0,0.0,5.29,0.0,22.31,15.180000000000001,0.0
129259,Kladenská,5134,1476,1436,0.9,0.8,0.75,0.56,0.05,0.04,0.03,0.02,0.08,0.2,0.52,0.0,0.02,0.0,0.0,0.0,0.0,0.13,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.1,0.97,118.08,767.52,29.52,29.52,826.5600000000001,44.28,295.2,0.0,147.6,1431.72,0.0,59.04,1328.4,0.0,0.0,191.88,0.0,1180.8,1107.0,73.8
129275,Hanspaulka,7283,2358,2123,0.85,0.53,0.69,0.35,0.01,0.05,0.02,0.01,0.08,0.47,0.34,0.0,0.02,0.0,0.0,0.01,0.0,0.06,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.09,0.99,188.64000000000001,801.72,23.580000000000002,47.160000000000004,825.3,47.160000000000004,1108.26,23.580000000000002,212.22,2334.42,0.0,117.9,2004.3,0.0,0.0,141.48,0.0,1249.74,1627.02,23.580000000000002
129283,Staré Dejvice,1776,770,746,0.9,0.58,0.73,0.38,0.04,0.04,0.01,0.03,0.06,0.42,0.37,0.0,0.02,0.0,0.0,0.01,0.0,0.08,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.09,0.99,46.199999999999996,284.9,23.099999999999998,15.4,292.6,7.7,323.4,7.7,69.3,762.3,0.0,30.8,693.0,0.0,0.0,61.6,0.0,446.59999999999997,562.1,30.8
306282,Pod nemocnicí,2043,604,561,0.91,0.64,0.79,0.43,0.07,0.04,0.02,0.0,0.06,0.36,0.42,0.0,0.01,0.0,0.0,0.0,0.0,0.13,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.06,0.98,36.24,253.67999999999998,0.0,6.04,259.71999999999997,12.08,217.44,0.0,36.24,591.92,0.0,24.16,549.64,0.0,0.0,78.52,0.0,386.56,477.16,42.28
305928,Hradčanská-východ,816,160,138,0.88,0.93,0.65,0.58,0.03,0.05,0.07,0.03,0.12,0.07,0.56,0.0,0.03,0.0,0.0,0.01,0.0,0.13,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.15,0.95,19.2,89.60000000000001,4.8,4.8,92.8,11.200000000000001,11.200000000000001,1.6,24.0,152.0,0.0,8.0,140.8,0.0,0.0,20.8,0.0,148.8,104.0,4.8
305936,Hradčanská-západ,0,35,34,0.94,0.45,0.8,0.35,0.01,0.02,0.01,0.02,0.03,0.55,0.34,0.0,0.0,0.0,0.0,0.02,0.0,0.05,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.05,1.01,1.05,11.9,0.7000000000000001,0.0,12.25,0.35000000000000003,19.25,0.7000000000000001,1.75,35.35,0.0,0.7000000000000001,32.9,0.0,0.0,1.75,0.0,15.75,28.0,0.35000000000000003
306291,Na Větrníku,608,351,319,0.85,0.45,0.62,0.27,0.01,0.04,0.02,0.03,0.07,0.55,0.24,0.0,0.03,0.0,0.0,0.01,0.0,0.07,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.1,1.0,24.570000000000004,84.24,10.53,10.53,94.77000000000001,7.0200000000000005,193.05,3.5100000000000002,35.1,351.0,0.0,14.040000000000001,298.34999999999997,0.0,0.0,24.570000000000004,0.0,157.95000000000002,217.62,3.5100000000000002
129267,Červený vrch,3264,550,526,0.91,0.83,0.76,0.57,0.05,0.04,0.03,0.02,0.07,0.17,0.51,0.0,0.02,0.0,0.0,0.0,0.0,0.17,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.09,0.96,38.50000000000001,280.5,11.0,11.0,313.5,16.5,93.5,0.0,49.5,528.0,0.0,22.0,500.5,0.0,0.0,93.5,0.0,456.5,418.0,27.5
130109,Starý Bubeneč,535,836,683,0.84,0.64,0.58,0.21,0.16,0.03,0.03,0.06,0.1,0.36,0.32,0.01,0.03,0.01,0.0,0.01,0.0,0.06,noc,P6,P06-OR_202311N_NJ.json,2023-11-30,měsíční,0.17,0.97,83.60000000000001,267.52,50.16,25.08,175.56,25.08,300.96,8.36,142.12,810.92,0.0,25.08,702.24,8.36,8.36,50.16,0.0,535.04,484.87999999999994,133.76
130176,Císařský ostrov II,14,147,143,0.67,0.1,0.0,0.0,0.0,0.01,0.01,0.04,0.03,0.9,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,den,P7,P07-OR_202311D_NJ.json,2023-11-30,měsíční,0.07,0.98,4.41,1.47,5.88,0.0,0.0,1.47,132.3,0.0,10.290000000000001,144.06,0.0,1.47,98.49000000000001,0.0,0.0,0.0,0.0,14.700000000000001,0.0,0.0
130125,Bubny,8577,1541,1451,0.92,0.97,0.79,0.62,0.15,0.07,0.0,0.02,0.07,0.03,0.64,0.0,0.03,0.0,0.0,0.01,0.0,0.17,den,P7,P07-OR_202311D_NJ.json,2023-11-30,měsíční,0.09,0.97,107.87,986.24,30.82,46.23,955.42,0.0,46.23,15.41,138.69,1494.77,0.0,107.87,1417.72,0.0,0.0,261.97,0.0,1494.77,1217.39,231.14999999999998
130133,Veletržní palác,4824,963,908,0.91,1.07,0.77,0.62,0.21,0.07,0.0,0.04,0.1,0.0,0.71,0.0,0.03,0.0,0.0,0.01,0.0,0.15,den,P7,P07-OR_202311D_NJ.json,2023-11-30,měsíční,0.14,1.04,96.30000000000001,683.73,38.52,28.89,597.06,0.0,0.0,9.63,134.82000000000002,1001.52,0.0,67.41000000000001,876.33,0.0,0.0,144.45,0.0,1030.41,741.51,202.23
130141,U Sparty,6409,1105,1076,0.92,0.98,0.78,0.62,0.15,0.07,0.01,0.03,0.08,0.02,0.67,0.01,0.04,0.0,0.0,0.01,0.0,0.13,den,P7,P07-OR_202311D_NJ.json,2023-11-30,měsíční,0.11,0.99,88.4,740.35,33.15,44.2,685.1,11.05,22.1,11.05,121.55,1093.95,0.0,77.35000000000001,1016.6,0.0,11.05,143.65,0.0,1082.9,861.9,165.75
130168,Královská obora,29,119,119,0.9,0.86,0.76,0.39,0.26,0.05,0.02,0.04,0.09,0.14,0.61,0.01,0.03,0.0,0.0,0.02,0.0,0.07,den,P7,P07-OR_202311D_NJ.json,2023-11-30,měsíční,0.13,1.01,10.709999999999999,72.59,4.76,3.57,46.410000000000004,2.38,16.66,2.38,15.47,120.19,0.0,5.95,107.10000000000001,0.0,1.19,8.33,0.0,102.34,90.44,30.94
130231,Holešovice-elektrárna,7,30,30,0.8,0.33,0.68,0.22,0.0,0.0,0.0,0.02,0.06,0.67,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,den,P7,P07-OR_202311D_NJ.json,2023-11-30,měsíční,0.08,0.97,1.7999999999999998,6.6,0.6,0.0,6.6,0.0,20.1,0.0,2.4,29.099999999999998,0.0,0.0,24.0,0.0,0.0,0.0,0.0,9.9,20.400000000000002,0.0
130257,Ortenovo náměstí,4572,799,767,0.92,0.8,0.79,0.56,0.07,0.06,0.0,0.03,0.06,0.2,0.56,0.0,0.03,0.01,0.0,0.01,0.0,0.1,den,P7,P07-OR_202311D_NJ.json,2023-11-30,měsíční,0.1,1.01,47.94,447.44000000000005,23.97,23.97,447.44000000000005,0.0,159.8,7.99,79.9,806.99,0.0,47.94,735.08,7.99,0.0,79.9,0.0,639.2,631.21,55.93000000000001
130273,Na Maninách,5390,725,706,0.91,0.85,0.76,0.52,0.13,0.05,0.01,0.03,0.08,0.15,0.57,0.0,0.03,0.0,0.0,0.01,0.0,0.11,den,P7,P07-OR_202311D_NJ.json,2023-11-30,měsíční,0.11,0.98,58.0,413.24999999999994,21.75,21.75,377.0,7.25,108.75,7.25,79.75,710.5,0.0,36.25,659.75,0.0,0.0,79.75,0.0,616.25,551.0,94.25
130281,Holešovický přístav,726,846,819,0.81,0.64,0.54,0.25,0.09,0.05,0.01,0.11,0.12,0.36,0.31,0.0,0.03,0.01,0.0,0.01,0.0,0.05,den,P7,P07-OR_202311D_NJ.json,2023-11-30,měsíční,0.24,1.01,101.52,262.26,93.06,25.38,211.5,8.46,304.56,8.46,203.04,854.46,0.0,42.300000000000004,685.26,8.46,0.0,42.300000000000004,0.0,541.44,456.84000000000003,76.14
130290,Bubenské nábřeží,88,175,172,0.82,0.62,0.44,0.12,0.15,0.08,0.01,0.12,0.11,0.38,0.32,0.0,0.02,0.0,0.0,0.01,0.0,0.02,den,P7,P07-OR_202311D_NJ.json,2023-11-30,měsíční,0.23,0.98,19.25,56.0,21.0,3.5,21.0,1.75,66.5,1.75,40.25,171.5,0.0,14.0,143.5,0.0,0.0,3.5,0.0,108.5,77.0,26.25
130311,Nad letenským tunelem,5475,1153,1079,0.88,0.95,0.71,0.48,0.19,0.07,0.01,0.06,0.11,0.05,0.57,0.0,0.04,0.0,0.0,0.01,0.0,0.15,den,P7,P07-OR_202311D_NJ.json,2023-11-30,měsíční,0.17,0.99,126.83,657.2099999999999,69.17999999999999,46.12,553.4399999999999,11.53,57.650000000000006,11.53,196.01000000000002,1141.47,0.0,80.71000000000001,1014.64,0.0,0.0,172.95,0.0,1095.35,818.63,219.07
